Book,Chapter,Verse,Content
창세기,16,11,여호와 사자 임신 아들 낳다 이름 이스마엘 하라 여호와 고통 들다
창세기,16,12,들다 나귀 모든 치다 모든 치다 모든 형제 대항 살리다 하니
창세기,16,13,하갈 여호와 이름 나르다 살피다 하나님 어떻다 나르다 살피다 하나님 뵈다
창세기,16,14,엘라 해롭다 부르다 가다 데스 베렛 사이
창세기,16,15,하갈 아브람 아들 낳다 아브람 하갈 낳다 아들 이름 이스마엘
창세기,16,16,하갈 아브람 이스마엘 낳다 아브람 팔십육 세다
창세기,17,1,할례 언약 표징 아브람 구십구 여호와 아브람 나타나다 전능하다 하나님 완전하다
창세기,17,2,언약 나오다 사이 두다 크게 번성 하리
창세기,17,3,아브람 엎드리다 하나님 말씀
창세기,17,4,보라 언약 여러 민족 아버지
창세기,17,5,이름 아브람 아브라함 하리 여러 민족 아버지
창세기,17,6,심하다 번성 하리 민족 나다 게로 나오다
창세기,17,7,언약 나오다 대대 후손 사이 세우다 영원하다 언약 삼고 후손 하나님
창세기,17,8,후손 거류 가나안 주어 영원하다 기업 하나님
창세기,17,9,하나님 아브라함 언약 지키다 후손 대대로 키라
창세기,17,10,남자 할례 받다 나오다 후손 사이 지키다 언약
창세기,17,11,포피 베다 나오다 사이 언약 표징
창세기,17,12,대대로 모든 남자 자손 이방 자르다 막론 지다 할례 받다
창세기,17,13,할례 받다 하리 언약 영원하다 언약
창세기,17,14,할례 받다 남자 포피 베다 자다 백성 끊어지다 언약 배반
창세기,17,15,하나님 아브라함 아내 사래 이름 사래 사라 하라
창세기,17,16,주어 아들 낳다 주다 주어 여러 민족 어머니 하리 민족 여러 나리
창세기,17,17,아브라함 엎드리다 웃다 마음속 자식 낳다 사라 세다 출산 하리
창세기,17,18,아브라함 하나님 아뢰다 이스마엘 하나님 살기 원하다
창세기,17,19,하나님 아내 사라 아들 낳다 이름 이삭 하라 언약 세우다 후손 영원하다 언약
창세기,17,20,이스마엘 대하 들다 주어 크게 생육 번성 두령 낳다 크다 나라
창세기,17,21,언약 내년 시기 사라 낳을 이삭 세우다
창세기,17,22,하나님 아브라함 말씀 마치다 떠나다 올라가다
창세기,17,23,아브라함 하나님 말씀 아들 이스마엘 태어나다 모든 모든 아브라함 모든 남자 데리다 포피 베다
창세기,17,24,아브라함 포피 베다 구십구 세다
창세기,17,25,아들 이스마엘 포피 베다 십삼 세다
창세기,17,26,아브라함 아들 이스마엘 할례 받다
창세기,17,27,집의 모든 남자 태어나다 이방 사오다 자가 할례 받다
창세기,18,1,아브라함 아들 약속 받다 여호와 마므레 상수리나무 아브라함 나타나다 뜨겁다 장막 앉다
창세기,18,2,들다 맞은편 서다 장막 달다 영접 굽히다
창세기,18,3,은혜 입다 사오다 원하다 떠나다 지나가다 말다
창세기,18,4,가져오다 하사 씻다 나무 쉬다
창세기,18,5,가져오다 마음 상쾌하다 지나가다 오다 리하
창세기,18,6,아브라함 급하다 장막 가다 사라 곱다 가루 스아 가다 반죽 만들다
창세기,18,7,아브라함 가축 달려가다 기르다 좋다 송아지 잡다 하인 주니 급하다 요리 지라
창세기,18,8,아브라함 기다 우유 하인 요리 송아지 가다 차려 놓다 나무 모시다 서다 먹다
창세기,18,9,아브라함 아내 사라 대다 장막
창세기,18,10,내년 게로 돌아오다 아내 사라 아들 사라 장막 들다
창세기,18,11,아브라함 사라 나이 많다 늙다 사라 여성 생리 끊어지다
창세기,18,12,사라 웃다 노쇠하다 주인 늙다 내다 즐거움
창세기,18,13,여호와 아브라함 사라 웃다 기르다 늙다 어떻다 아들 낳다
창세기,18,14,여호와 기한 게로 돌아오다 사라 아들
창세기,18,15,사라 두렵다 부인 웃다 웃다
창세기,18,16,아브라함 소돔 빌다 거기 일어나서 소돔 아브라함 전송 나가다
창세기,18,17,여호와 아브라함 숨다
창세기,18,18,아브라함 강대하다 나라 천하 만민 그로 받다
창세기,18,19,그로 자식 권속 여호와 도르다 지키다 정의 여호와 아브라함 대하 이루다
창세기,18,20,여호와 소돔 고모라 부르짖다 크다 죄악 심하다 무겁다
창세기,18,21,내려가다 모든 내다 들리다 부르짖다 알다 하노
창세기,18,22,거기 떠나다 소돔 가다 아브라함 여호와 서다
창세기,18,23,아브라함 가까이 나아가다 의인 악인
창세기,18,24,의인 오십 오십 의인 용서 시리다
창세기,18,25,하사 의인 악인 죽이다 심다 부당하다 의인 악인 심다 부당하다 세상 심판 정의
창세기,18,26,여호와 소돔 가운데 의인 오십 찾다 지역 용서 하리
창세기,18,27,아브라함 대답 티끌 사오 감히 아뢰다
창세기,18,28,오십 의인 부족하다 부족함 시리다 거기 사십오 찾다 멸하
창세기,18,29,아브라함 아뢰다 거기 사다 찾다 사다 멸하
창세기,18,30,아브라함 말다 말씀 하옵다 거기 삼십 찾다 거기 삼십 찾다 리하
창세기,18,31,아브라함 감히 아뢰다 거기 이십 찾다 이십 리하
창세기,18,32,아브라함 주다 오다 아뢰다 거기 찾다 멸하
창세기,18,33,여호와 아브라함 말씀 마치다 가시다 아브라함 돌아가다
창세기,19,1,소돔 죄악 저녁 천사 소돔 마침 소돔 성문 앉다 일어나다 영접 엎드리다 절하
창세기,19,2,돌이키다 들어오다 씻다 주무시다 일찍이 일어나다 갈다 가소 거리 새우다
창세기,19,3,간청 서다 돌이키다 들어오다 식탁 베풀다 무교병 울다 먹다
창세기,19,4,눕다 소돔 백성 노소 막론 원근 모이다 싸다
창세기,19,5,부르다 오늘 이끌다 상관 하리
창세기,19,6,무리 나가다 닫다
창세기,19,7,형제 이렇다 말르다
창세기,19,8,내다 남자 가까이 건대 이끌다 내리다 좋다 들어오다 일도 저지르다 말르다
창세기,19,9,물러나다 자가 들어오다 거류 법관 들보 밀치다 가까이 가다 부수 려고
창세기,19,10,내미다 끌다 들이다 닫다
창세기,19,11,무리 대소 막론 어둡다 하니 찾다 헤매다
창세기,19,12,소돔 떠나다 자가 사위 자녀 이끌다
창세기,19,13,부르짖다 여호와 크다 여호와 보내다 멸하리
창세기,19,14,나가다 결혼 사위 기르다 여호와 일어나다 떠나다 사위 농담 여기다
창세기,19,15,천사 재촉 일어나다 아내 이끌다 성의 죄악 멸망하다 하노
창세기,19,16,지체 아내 잡다 인도 두다 여호와 자비 더하다 심다
창세기,19,17,이끌다 내다 도망 생명 보존 돌아보다 들다 머물다 도망 멸망하다
창세기,19,18,그리다 오다
창세기,19,19,주의 종이 은혜 입다 크다 인자 내다 푸다 생명 구원 도망 갈다 두렵다 재앙 만나다 죽다
창세기,19,20,도망 가깝다 기도 나르다 도망 하소 작다 생명 보존
창세기,19,21,소원 들다 멸하
창세기,19,22,도망 거기 일도 이름 부르다
창세기,19,23,소돔 고모라 들어가다 돋다
창세기,19,24,여호와 하늘 여호와 유황 소돔 고모라 리사
창세기,19,25,들다 거주 모든 백성 엎어
창세기,19,26,아내 돌아보다 소금 기둥 되어다
창세기,19,27,아브라함 아침 일찍이 일어나다 여호와 서다
창세기,19,28,소돔 고모라 지역 들다 연기 옹기 가마 연기 치솟다
창세기,19,29,하나님 지역 거주 엎으실 하나님 아브라함 하사 엎으시 내보내다
창세기,19,30,모압 암몬 자손 조상 거주 두렵다 나오다 올라가다 거주 거주
창세기,19,31,크다 작다 아버지 늙다 세상 도리 따르다 배필
창세기,19,32,아버지 말다 동침 아버지 후손 어가
창세기,19,33,아버지 말다 크다 들어가다 아버지 동침 아버지 눕다 일어나다 깨닫다
창세기,19,34,이튿날 크다 작다 어제 아버지 동침 오늘 아버지 말다 들어가다 동침 아버지 후손 어가
창세기,19,35,아버지 말다 작다 일어나다 아버지 동침 아버지 눕다 일어나다 깨닫다
창세기,19,36,아버지 임신
창세기,19,37,크다 아들 낳다 이름 모압 오늘날 모압 상이
창세기,19,38,작다 딸도 아들 낳다 이름 베다 미라 오늘날 암몬 자손 조상
창세기,20,1,아브라함 아비멜렉 아브라함 거기 게브 옮기다 가다 데스 사이 거류
창세기,20,2,아내 사라 아비멜렉 보내다 사라 데려가다
창세기,20,3,하나님 아비멜렉 데려가다 여인 죽다 남편 자임
창세기,20,4,아비멜렉 여인 가까이 대다 백성
창세기,20,5,여인 오라비 사오다 온전 마음 깨끗하다
창세기,20,6,하나님 온전 마음 나다 알다 막다 내다 범죄 여인 가까이
창세기,20,7,아내 돌리다 보내다 선지자 기도 하리 살다 돌리다 보내다 자가 알다
창세기,20,8,아비멜렉 아침 일찍이 일어나다 모든 불다 모든 들다 주니 심하다 두렵다
창세기,20,9,아비멜렉 아브라함 불다 나오다 나라 크다 빠지다 뻔하다 합당 내다
창세기,20,10,아비멜렉 아브라함
창세기,20,11,아브라함 하나님 두렵다 아내 나르다 죽이다 이요
창세기,20,12,이복 아내 되어다
창세기,20,13,하나님 나르다 아버지 떠나다 두루 다니다 아내 가다 그대 나르다 그대 오라비 하라 그대 내다 베풀다 은혜
창세기,20,14,아비멜렉 이끌다 아브라함 주다 아내 사라 돌리다 보내다
창세기,20,15,아브라함 좋다 거주
창세기,20,16,사라 오라비 주어 여러 수치 가리다 노니 해결 되어다
창세기,20,17,아브라함 하나님 기도 하나님 아비멜렉 아내 여종 치료 하사 출산
창세기,20,18,여호와 아브라함 아내 사라 일로 아비멜렉 집의 모든 닫다
창세기,21,1,사라 이삭 낳다 여호와 말씀 사라 돌보다 여호와 말씀 사라
창세기,21,2,사라 임신 하나님 말씀 시기 되어다 노년 아브라함 아들 낳다
창세기,21,3,아브라함 태어나다 아들 사라 낳다 아들 이름 이삭
창세기,21,4,아들 이삭 지다 하나님 명령 할례
창세기,21,5,아브라함 아들 이삭 태어나다 세라
창세기,21,6,사라 하나님 나르다 웃다 듣다 자가 나오다 웃다
창세기,21,7,사라 자식 젖먹이 겠다 아브라함 아브라함 노경 아들 낳다 하니
창세기,21,8,하갈 이스마엘 내쫓다 자르다 떼다 이삭 떼다 아브라함 크다 잔치 베풀다
창세기,21,9,사라 아브라함 아들 애굽 여인 하갈 아들 이삭 놀리다
창세기,21,10,아브라함 여종 아들 내쫓다 아들 아들 이삭 기업 얻지 하리 하므다
창세기,21,11,아브라함 아들 근심 되어다
창세기,21,12,하나님 아브라함 여종 근심 사라 들다 이삭 자라다 부르다
창세기,21,13,여종 아들 그로 민족 이루다 하리
창세기,21,14,아브라함 아침 일찍이 일어나다 가죽 부대 가다 하갈 어깨 메우다 주다 데리 가게 하니 하갈 나가다 브엘세바 광야 방황
창세기,21,15,가죽 부대 물이 떨어지다 자식 관목 덤불 두다
창세기,21,16,죽다 차마 보지 화살 바탕 거리 떨어지다 마주 앉다 바라보다 소리 내다 울다
창세기,21,17,하나님 어리다 소리 들다 하나님 사자 하늘 하갈 불다 하갈 두렵다 말르다 하나님 소리 들다
창세기,21,18,일어나다 일으키다 붙들다 크다 민족 이루다 하리
창세기,21,19,하나님 하갈 밝히다 샘물 가다 가죽 부대 채우다 말다
창세기,21,20,하나님 계시다 장성 광야 거주 쏘다 자가 되어다
창세기,21,21,바란 광야 거주 어머니 애굽 아내 얻다 주다
창세기,21,22,아브라함 아비멜렉 언약 아비멜렉 군대 장관 비골 아브라함 하든 하나님 시도
창세기,21,23,나오다 아들 손자 거짓 하나님 가리키다 내다 맹세 후대 나오다 머물다 보이
창세기,21,24,아브라함 맹세 하리
창세기,21,25,아비멜렉 아브라함 우물 빼앗다 아브라함 아비멜렉 망하다
창세기,21,26,아비멜렉 그리다 내다 알리 나다 듣다 오늘 들다
창세기,21,27,아브라함 가다 아비멜렉 주다 서로 언약 세우다
창세기,21,28,아브라함 새끼 놓다
창세기,21,29,아비멜렉 아브라함 새끼 놓다 어찜
창세기,21,30,아브라함 새끼 받다 우물 증거 삼다
창세기,21,31,거기 서로 맹세 브엘세바 이름
창세기,21,32,브엘세바 언약 세우다 아비멜렉 군대 장관 비골 떠나다 블레셋 돌아가다
창세기,21,33,아브라함 브엘세바 나무 심다 거기 영원하다 여호와 이름 부르다
창세기,21,34,블레셋 여러 지내다
창세기,22,1,이삭 제로 드리다 하나님 아브라함 시험 부르다 아브라함
창세기,22,2,여호와 아들 사랑 독자 이삭 데리 모리아 가다 거기 제로 드리다
창세기,22,3,아브라함 아침 일찍이 일어나다 나귀 안장 지우다 아들 이삭 데리 번제 쓸다 나무 쪼개다 가지 떠나다 하나님 주신 가다
창세기,22,4,삼일 아브라함 들다 멀리 바라보다
창세기,22,5,아브라함 나귀 기다리다 가다 예배 돌아오다
창세기,22,6,아브라함 번제 나무 가다 아들 이삭 지우다 불과 들다 동행
창세기,22,7,이삭 아버지 아브라함 아버지 하니 아들 이삭 불과 나무 번제 어리다 양은
창세기,22,8,아브라함 아들 번제 어리다 양은 하나님 친히 준비 나아가다
창세기,22,9,하나님 주신 아브라함 제단 쌓다 나무 벌이다 놓다 아들 이삭 결박 제단 나무 놓다
창세기,22,10,내미다 잡고 아들 잡다 하니
창세기,22,11,여호와 사자 하늘 불다 아브라함 아브라함 아브라함
창세기,22,12,사자 대지 말르다 일도 말르다 아들 독자 내다 아끼다 이제야 하나님 알다
창세기,22,13,아브라함 들다 살펴보다 숫양 수풀 걸리다 아브라함 가다 숫양 가다 아들 대신 제로 드리다
창세기,22,14,아브라함 이름 여호와 이레 오늘날 기르다 여호와 준비
창세기,22,15,여호와 사자 하늘 아브라함 불다
창세기,22,16,여호와 시기 나르다 가리키다 맹세 아들 독자 아끼다
창세기,22,17,크다 주다 크게 번성 하늘 바닷가 모래 하리 대적 성문 차다
창세기,22,18,천하 만민 받다 준행 하니
창세기,22,19,아브라함 돌아가다 떠나다 브엘세바 거기 거주
창세기,22,20,나홀 후예 어떻다 아브라함 알리다 기르다 가가 형제 나홀 자녀 낳다
창세기,22,21,맏아들 우스 우스 형제 부스 아람 아버지 그므엘
창세기,22,22,게셋 하소 빌다 다스 이들랍 브두엘
창세기,22,23,아브라함 형제 나홀 아내 밀다 브두엘 리브가 낳다
